Date,BITO,GLD,SPY,TLT
2021-04-19,,165.88999938964844,402.9893493652344,133.09439086914062
2021-04-20,,166.47999572753906,400.0388488769531,133.7078094482422
2021-04-21,,168.1300048828125,403.82403564453125,133.9761505126953
2021-04-22,,167.0399932861328,400.13592529296875,134.56085205078125
2021-04-23,,166.39999389648438,404.474365234375,134.2445526123047
2021-04-26,,166.83999633789062,405.3186950683594,134.05288696289062
2021-04-27,,166.4199981689453,405.23138427734375,132.8834991455078
2021-04-28,,166.91000366210938,405.1148681640625,132.96978759765625
2021-04-29,,166.22000122070312,407.69659423828125,132.57679748535156
2021-04-30,,165.66000366210938,405.0177917480469,132.8834991455078
2021-05-03,,167.80999755859375,405.8913879394531,132.9631805419922
2021-05-04,,166.5800018310547,403.38726806640625,133.865478515625
2021-05-05,,167.27000427246094,403.5134582519531,134.08628845214844
2021-05-06,,170.05999755859375,406.73577880859375,134.30703735351562
2021-05-07,,171.58999633789062,409.69598388671875,133.64468383789062
2021-05-10,,172.11000061035156,405.6390380859375,132.29127502441406
2021-05-11,,172.13999938964844,402.018798828125,131.5425567626953
2021-05-12,,170.42999267578125,393.477783203125,130.1603240966797
2021-05-13,,171.1300048828125,398.20452880859375,130.36187744140625
2021-05-14,,172.69000244140625,404.3190612792969,131.58094787597656
2021-05-17,,174.6999969482422,403.2902526855469,131.30259704589844
2021-05-18,,175.0399932861328,399.8156433105469,130.96661376953125
2021-05-19,,175.16000366210938,398.7673645019531,130.6498260498047
2021-05-20,,175.9600067138672,403.05731201171875,131.7248992919922
2021-05-21,,176.0399932861328,402.727294921875,132.1472930908203
2021-05-24,,176.35000610351562,406.8327941894531,132.63685607910156
2021-05-25,,177.9499969482422,405.9302062988281,133.865478515625
2021-05-26,,177.63999938964844,406.73577880859375,133.63507080078125
2021-05-27,,177.7100067138672,406.94927978515625,133.09759521484375
2021-05-28,,178.3800048828125,407.67718505859375,132.88636779785156
2021-06-01,,177.89999389648438,407.318115234375,132.85659790039062
2021-06-02,,178.77000427246094,407.95867919921875,133.16419982910156
2021-06-03,,175.27000427246094,406.444580078125,132.66433715820312
2021-06-04,,177.16000366210938,410.1618957519531,134.48114013671875
2021-06-07,,177.8699951171875,409.763916015625,134.06777954101562
2021-06-08,,177.32000732421875,409.85125732421875,135.00985717773438
2021-06-09,,176.97999572753906,409.2397766113281,136.20179748535156
2021-06-10,,177.74000549316406,411.1421203613281,137.01890563964844
2021-06-11,,175.74000549316406,411.821533203125,136.79782104492188
2021-06-14,,174.7100067138672,412.7435607910156,135.75001525878906
